place_id,place_name,place_rating,place_address,place_types,location.lat,location.lng,place_user_ratings_total,user_name,user_rating,review_text,creation_time
ChIJuxKsIje9oRQR35UQZ3moTfM,The Athenaeum Luxury Hotel,4.7,"Leoforos Vouliagmenis 4, Athina","['lodging', 'point_of_interest', 'establishment']",37.9668157,23.7331891,63,Tasneem Elnekheely,5,"I've traveled to Greece several times, but this is by far the best experience I've ever had. The staff is extremely helpful and very flexible. The hotel is quiet, comfortable, and close to center. The man at the reception, named Andres, is very cooperative and polite. Even the restaurant staff is very friendly, the food is delicious with plenty of options.",1723452839
ChIJ3TnBwxa9oRQRh3ghH4nmG8s,The Athens Gate Hotel,4.5,"Leoforos Andrea Siggrou 10, Athina","['lodging', 'point_of_interest', 'establishment']",37.9687595,23.7314365,1563,Shannon McLeod,5,"Service was impeccable, rooms were clean and beautiful. We stayed in a temple of Zeus view room. We wished that the balcony had some furniture, but other than that, our stay was truly amazing. The FOOD is so SO incredible!!!!! Breakfast buffet was to die for and we had a dinner as well which was just amazing.
The hotel is also within a 5 minute walk of the Acropolis and Acropolis museum, along with many shops and restaurants. we will definitely return next time we are in Athens. Thank you for a lovely stay!",1723480106
ChIJ3TnBwxa9oRQRh3ghH4nmG8s,The Athens Gate Hotel,4.5,"Leoforos Andrea Siggrou 10, Athina","['lodging', 'point_of_interest', 'establishment']",37.9687595,23.7314365,1563,James Kerekes,5,"First place visited off the plane and it was wonderful.

The staff is amazing.  One of our group was missing luggage, so we congregated on the rooftop bar to commiserate, and after some beer and ouzo and amazing views of the Acropolis, all our worries were far away.

I can't say enough how wonderful and accommodating the staff is.  (I would say 5 stars ++)

Breakfast was delicious with a wide range of options.  Eaten in the rooftop patio...again, what a view!

Perfectly located for exploring.  The Acropolis is near as is the Parliament, shops and other landmarks.

It was a wonderful stay",1723291063
ChIJ3TnBwxa9oRQRh3ghH4nmG8s,The Athens Gate Hotel,4.5,"Leoforos Andrea Siggrou 10, Athina","['lodging', 'point_of_interest', 'establishment']",37.9687595,23.7314365,1563,Oliver Torres Ruiz,5,"I recently stayed at this fantastic hotel in the heart of Athens, and it exceeded all my expectations. The highlight of my stay was the breathtaking view of the Acropolis, which could be enjoyed right from the breakfast restaurant. It was truly a sight to behold, especially at night when the Acropolis was beautifully illuminated.

The rooms were incredibly comfortable, spacious, and well decorated. The bed was plush and provided a perfect night's sleep, and the room was equipped with all the modern amenities one could need. The attention to detail in the room's design and cleanliness was good.

Breakfast at the hotel was another standout feature. Served in a charming dining area with equally stunning views of the Acropolis, the breakfast buffet offered a wide variety of delicious options, from fresh fruits and pastries to traditional Greek dishes. The quality of the food was excellent, and the staff were attentive and friendly, ensuring a delightful start to each day.

The hotel's central location made it incredibly convenient for exploring Athens. Major attractions, shops, and restaurants were all within walking distance, allowing me to make the most of my time in this vibrant city.

Overall, my experience at this hotel was exceptional. The combination of the prime location, comfortable rooms, spectacular views, and outstanding breakfast made it a memorable stay. I would highly recommend this hotel to anyone visiting Athens.",1717677462
ChIJ3TnBwxa9oRQRh3ghH4nmG8s,The Athens Gate Hotel,4.5,"Leoforos Andrea Siggrou 10, Athina","['lodging', 'point_of_interest', 'establishment']",37.9687595,23.7314365,1563,Andrew Schoeffling,5,Absolutely top notch from the very beginning. Front desk staff helped us sort out a crooked cab driver. Rooms and location were great. Free breakfast at the roof top lounge has some amazing views. Would 100% recommend to anyone.,1726992942
ChIJ3TnBwxa9oRQRh3ghH4nmG8s,The Athens Gate Hotel,4.5,"Leoforos Andrea Siggrou 10, Athina","['lodging', 'point_of_interest', 'establishment']",37.9687595,23.7314365,1563,A girl Reviews,5,"Book the rooftop restaurant for dinner!!! Please pleeee please do this as soon as you make a reservation here. Having dinner under the acropolis was our highlight. Not to mention, the food was tasty!! So worth it.

We loved how close it was to everything. Literally everything. You could walk to all the things you needed to see in Athens and you were also close to the train station.

The hotel felt very safe, so did the area.

The staff were amazing. We had the nicest girl
Greet us and the nicest man say good bye to us when we left. They gave us lots of tips not just about Athens,  but for the rest of our trip around the island.

The room was  clean and exactly what we needed.

We were recommend this by a friend and we will keep recommending to more friends.

We stayed here end of August 2024.",1725563582
ChIJN3rlThK_oRQRso6TyQ24Ebw,Newel Acropolis,4.2,"Leoforos Vouliagmenis 3, Athina","['lodging', 'point_of_interest', 'establishment']",37.9669143,23.7335992,217,Steve & Jane Scott,4,"We arrived early but were able to get into our room which was appreciated after an overnight flight.  Travel agent booked the Newell Acropolis so I can’t comment on price compared to other hotels in the area.  The receptionists were all very friendly and helpful. Our transportation to the ship port cancelled at last minute so reception immediately got us taxi service (for 8) and ensured the rate was reasonable.
Room was clean, sufficient for our needs, excellent location for walking and sightseeing.  We faced the street and it was quite noisy all night (hence the ear plugs in the bathroom !)  Breakfast was good, interesting selection of foods.",1728485241
ChIJN3rlThK_oRQRso6TyQ24Ebw,Newel Acropolis,4.2,"Leoforos Vouliagmenis 3, Athina","['lodging', 'point_of_interest', 'establishment']",37.9669143,23.7335992,217,Dhufueeuu Yeydueud,5,"Newel Acropolis is truly deserving of a full 5 stars. From the moment of arrival, the staff is incredibly friendly and helpful, creating a welcoming atmosphere. One of the standout features is the convenience of purchasing city sightseeing bus tickets directly at the hotel. The staff goes above and beyond by assisting in choosing the best ticket option to suit various needs.

The rooms are modern and impeccably clean, equipped with a smart room entry system that adds a touch of sophistication and ease to the stay. A delightful bonus is the availability of free snacks in the room, making the stay even more enjoyable. Each morning, the delicious breakfast offers a good variety of options, setting a positive tone for the day ahead. Additionally, the hotel's location is perfect, being very close to the main attractions and making it easy to explore the city. Overall, Newel Acropolis provides an exceptional experience and is highly recommended for anyone visiting the area.",1721138326
ChIJN3rlThK_oRQRso6TyQ24Ebw,Newel Acropolis,4.2,"Leoforos Vouliagmenis 3, Athina","['lodging', 'point_of_interest', 'establishment']",37.9669143,23.7335992,217,Spyros Fotopoulos,1,"One of the worst experiences I have ever had in a hotel. Ruined my vacation. The reception staff either wasn't there or, when they were, were very rude and unhelpful. The rooms where dirty and noisy. I was transferred there after an even worst experience on a different hotel of the same company.",1730639488
ChIJN3rlThK_oRQRso6TyQ24Ebw,Newel Acropolis,4.2,"Leoforos Vouliagmenis 3, Athina","['lodging', 'point_of_interest', 'establishment']",37.9669143,23.7335992,217,Carly Russell,4,"This was a great spot for our 48 hours in Athens. I’m really glad we upgraded to a room with a private balcony — they are off the back of the hotel further from the street, so the noise that many complain about wasn’t bad & it was nice to be able to relax on the balcony (we never ended up using the hot tub). The hotel was very accommodating when we arrived early from a redeye and let us into the room right away. We decided not to eat breakfast there, it didn’t look very substantial.",1719651048
ChIJN3rlThK_oRQRso6TyQ24Ebw,Newel Acropolis,4.2,"Leoforos Vouliagmenis 3, Athina","['lodging', 'point_of_interest', 'establishment']",37.9669143,23.7335992,217,Jo Wallis,3,"Our recent stay in the Penthouse, admittedly in a heatwave, was marred by an inadequate air conditioning system. The system is for the whole hotel & if one room/suite mistakenly pushes the wrong button, the whole thing shuts down. At 1.00am, with no reception staff and no after hours number to call, we had to try to sleep with the bathroom window & sliding door open to get some relief. The location whilst convenient to all the tourist locations, would have to be at the busiest, noisiest intersection in Athens. The guest wi-if is pretty dodgy, again not what you’d expect in the penthouse!
On the positive side, the staff were amazing! All credit to them; the breakfast was adequate, a little underwhelming overall, the location great, but the inadequacies of air con, wi-fi and noise put a huge dampener on our last few days of holidays, and our impression of Athens. Overall not very good value for money.",1721700464
ChIJ7fc7qo29oRQRS80YGH4f5G8,Acropolis Elite Residence,4.8,"Kallirrois 12, Athina","['lodging', 'point_of_interest', 'establishment']",37.9668444,23.7314645,6,Mark Costello,4,"I want anyone to read this a a generally positive review, although there are going to be some comments that might make you wonder about it.  It is one of the better apartments I have rented.
First, it has a rather unbecoming entry.  The neighborhood supports a number of motorcycle sales and repairs shops, and the entry is buried among them. Frankly, they are very neat, but some may find them off-putting.  So, take the leap and wait to judge the apartment until you get inside.
The entryway is not updated, and will make you wonder if you have picked the right door.  It in no way reflects the apartment. The elevator is small - two people with luggage  will barely fit.  However, it works.  The apartment is on the third floor  (the entry is floor zero).
The apartment is clean and nicely updated, with good air conditioning, good appliances and nice bathroom fixtures. It has a very modern feel.  The rooms are spacious and comfortable with good storage space.  The furnishings are very nice, with good quality comforters and sheets and towels.
The bathrooms are nice, but for Americans, you need to realize that paper does not go down toilets in Greece - it goes into a small trash can next to the toilet and you dispose of the plastic bagful daily at a large trash dumpster out the front door. If you need to flush, you probably should go to a very expensive hotel.
The description of the apartment describes a 360 degree view - I am not sure of author's geometry knowledge.  There is a very nice balcony that wraps on two sides of the apartment, but in no way is there a 360 degree view.  And, it has to be noted that Kallirois is a busy street - there is a lot of street noise.  My party varied on sensitivity to the noise - some thought it was like Times Square, others not particularly bothered.
The apartment is very nicely located, less than 20 minutes walk from the Acropolis and Acropolis museum, and even closer to the edges of the Plaka - a little bit of a hill climb, but nothing too hard.  There are lots of coffee shops near the apartments; a pharmacy and ATM are directly across the street.  We walked everywhere without problems.
In terms of service, we had one problem - we were assured of early access, and when we showed up, we could not get in, first for two hours, and then for an additional hour - there was clearly a miscommunication about cleaning the apartment.  On a second check in (there was a cruise in between), everything worked out well.  The managers were, for the most part, very responsive to concerns expressed, and were also very helpful around travel arrangements as well.",1716399843
ChIJ7fc7qo29oRQRS80YGH4f5G8,Acropolis Elite Residence,4.8,"Kallirrois 12, Athina","['lodging', 'point_of_interest', 'establishment']",37.9668444,23.7314645,6,Yi-Ching Chu,5,"Don't be deterred by the dinghy building, once you get into the apartment its v nice - newly renovated and comfortable. Responsive service too.",1703497945
ChIJ7fc7qo29oRQRS80YGH4f5G8,Acropolis Elite Residence,4.8,"Kallirrois 12, Athina","['lodging', 'point_of_interest', 'establishment']",37.9668444,23.7314645,6,alfonso sanchez,5,"It is a recently and tastefully renovated apartment, and it has all the comforts you need. Large, spacious, with three bedrooms and 3 full bathrooms with shower and screen. Large balcony. It is strategically located: 10 minutes walk from the Acropolis, or 10 minutes from the center of Athens, Monastiraki Square, etc.",1703591195
ChIJ7fc7qo29oRQRS80YGH4f5G8,Acropolis Elite Residence,4.8,"Kallirrois 12, Athina","['lodging', 'point_of_interest', 'establishment']",37.9668444,23.7314645,6,נאוה אדרי,5,"Excellent location, a 10-minute walk to Monastryaki Square, a beautiful apartment with its accessories, highly recommended",1681453883
ChIJDyj_i5G9oRQRoiEEd351Ofw,Casa Divinus Suites,4.8,"Leoforos Andrea Siggrou 18, Athina","['lodging', 'point_of_interest', 'establishment']",37.968035,23.7307661,32,Kwnstantinos Kleovoulou,5,"Amazing location, only 150 meters from Acropoli Metro Station. We felt very secured there because there are 2 security doors (with codes) in the building before you enter your big and comfortable room. Even if the building is located on a very busy road, we didn’t hear a thing which was something that amazed us. Definetely will be our only choice next time we visit Athens.",1728146540
ChIJDyj_i5G9oRQRoiEEd351Ofw,Casa Divinus Suites,4.8,"Leoforos Andrea Siggrou 18, Athina","['lodging', 'point_of_interest', 'establishment']",37.968035,23.7307661,32,Nikki,5,"Very lovely suite - we had the outdoor hot tub suite. It's somewhat tucked away, so it can be a bit confusing at first glance. It's also upstairs on floor 3(?) I believe, as the building houses other apartments/businesses. The only complaint is there wasn't enough toilet paper so we had to buy more. Other than that, it's good value and well air conditioned, comfy and clean :)",1719516597
ChIJDyj_i5G9oRQRoiEEd351Ofw,Casa Divinus Suites,4.8,"Leoforos Andrea Siggrou 18, Athina","['lodging', 'point_of_interest', 'establishment']",37.968035,23.7307661,32,Dano A,3,"Beds and billows are comfortable. Early logges storage was helpful idea. Unfortunately, the floor and bathroom were not clean dusty, and around the bathroom chair were short hair everywhere.",1719526154
ChIJDyj_i5G9oRQRoiEEd351Ofw,Casa Divinus Suites,4.8,"Leoforos Andrea Siggrou 18, Athina","['lodging', 'point_of_interest', 'establishment']",37.968035,23.7307661,32,Yvonne Barna,5,Large room with everything you need. Easy access to Acropolis.,1724094777
ChIJDyj_i5G9oRQRoiEEd351Ofw,Casa Divinus Suites,4.8,"Leoforos Andrea Siggrou 18, Athina","['lodging', 'point_of_interest', 'establishment']",37.968035,23.7307661,32,Franz Dahmann,5,"There is not a single thing to complain about. The rooms are very clean. It is modern, fair priced and located in the very center of Athens. The staff was able to fullfill every request (even spontaneously). For example earlier check-in and luggage storage. It's a perfect place to stay when you are planning on doing sightseeing in Athens.",1692636067
ChIJFdtdegC9oRQRA9PUJqsibPI,Tay’s hotel - The Dorians,3.8,"Neri 8, Athina","['lodging', 'point_of_interest', 'establishment']",37.9667491,23.7335939,5,Nuria Andreu,1,"We are in the door to check in for 40min, waiting in the street with luggages because there is noone in reception!! Also there is no phone number to contact them!! Incredible. Very poor service and experience. No information in the booking confirmation. How are we supposed to get in?",1728828717
ChIJFdtdegC9oRQRA9PUJqsibPI,Tay’s hotel - The Dorians,3.8,"Neri 8, Athina","['lodging', 'point_of_interest', 'establishment']",37.9667491,23.7335939,5,Emilia Maria Russo,5,"Amazing stay, 10/10 views, clean, modern, spacious and only a 5 minute walk to the centre.
Highly recommend!",1725003692
ChIJFdtdegC9oRQRA9PUJqsibPI,Tay’s hotel - The Dorians,3.8,"Neri 8, Athina","['lodging', 'point_of_interest', 'establishment']",37.9667491,23.7335939,5,Murat,5,"The rooms are newly furnished. Clean and hygienic. The rooms had a coffee machine, hair dryer, iron and ironing board, TV, microwave oven, kitchen, plates, glasses, forks, knives, spoons and pots. The location of the hotel is very good. Walking distance to everywhere.",1729455742
ChIJFdtdegC9oRQRA9PUJqsibPI,Tay’s hotel - The Dorians,3.8,"Neri 8, Athina","['lodging', 'point_of_interest', 'establishment']",37.9667491,23.7335939,5,María Murillo,4,"Everything was incredible, wonderful apartments, they are new and the room with a jacuzzi was perfect. The girl at the reception is very very friendly. I only have one complaint, check out is 11am and the cleaning girl tried to enter our room at 10am, waking us up without permission when we were still in bed sleeping…",1724492636
ChIJFdtdegC9oRQRA9PUJqsibPI,Tay’s hotel - The Dorians,3.8,"Neri 8, Athina","['lodging', 'point_of_interest', 'establishment']",37.9667491,23.7335939,5,Emprexito,4,"The service was really good, they let us in earlier than allowed and excellent service. The only downside is that we have check out at 11 and the girl tried to enter the room several times even though we told her that she cannot enter at 10... the rest was excellent.",1724492668
ChIJY9-WJGu9oRQR0b1ESOYTxUY,Athenaeum Acropolis Residence By Elite Signature Collection,4.8,"Tzireon 16, Athina","['lodging', 'point_of_interest', 'establishment']",37.9685028,23.7309273,4,Susan Amber,5,"I would not call the accommodation “luxury” - it is basic. However, the location is amazing, the space is nice and comfortable and there is everything you need. Fully equipped kitchen and living area to relax. I would highly recommend!",1650712423
ChIJAUenFRG9oRQRT4-YcHYf-0g,Athens View Lofts 02,4.8,"Kallirrois 13, Athina","['lodging', 'point_of_interest', 'establishment']",37.96647409999999,23.7319233,12,David Meinhold,5,"This loft is wonderful! Very clean and modern, with an amazing porch view of the Acropolis. The owners are extremely helpful and friendly, and they even gave me Greek cookies and a loaf of bread when I showed up.  Coffee and espresso were available in the room as well.

The location is right next to a metro stop and within easy walking distance of all of the shops/attractions/restaurants. Highly recommended if you're looking for a nice place to recharge before hitting the sights of Athens.",1479114363
ChIJAUenFRG9oRQRT4-YcHYf-0g,Athens View Lofts 02,4.8,"Kallirrois 13, Athina","['lodging', 'point_of_interest', 'establishment']",37.96647409999999,23.7319233,12,jo chamilou,5,"the loft is very nice, new, modern and contemporary design and well equipped even for longer stays!! the view is amazing and you can easily chill on the big balkony!! the location is great as it is close to the metro and a walking distance from Acropolis and the city center! moreover the hospitality was very nice and the hostess was very helpfull and always stand by to help us!",1472474645
ChIJAUenFRG9oRQRT4-YcHYf-0g,Athens View Lofts 02,4.8,"Kallirrois 13, Athina","['lodging', 'point_of_interest', 'establishment']",37.96647409999999,23.7319233,12,Nic B,5,"Excellent location. There's a lift, saves you climbing stairs to 6th flr. Great views, from top floor. Lots of fab cafes and restaurants nearby. Lovely apartment - comfortable, warm, small kitchen so you can prepare simple meals. Complimentary snacks - toast, honey, nutella. Owner was helpful and available through whatsapp.",1582211889
ChIJAUenFRG9oRQRT4-YcHYf-0g,Athens View Lofts 02,4.8,"Kallirrois 13, Athina","['lodging', 'point_of_interest', 'establishment']",37.96647409999999,23.7319233,12,Iulia Istode,5,"Fabulous location and gorgeous apartment. Super clean, very pretty and close to all major attractions in Athens.",1658420632
ChIJAUenFRG9oRQRT4-YcHYf-0g,Athens View Lofts 02,4.8,"Kallirrois 13, Athina","['lodging', 'point_of_interest', 'establishment']",37.96647409999999,23.7319233,12,Mark Levitt,5,Beautiful apartment. Well situated. Only negati e is a couple flights of stairs to carry luggage not accessible by elevator. Staff very pleasant and helpful.,1530101645
ChIJ7VGurtO9oRQR3hCLftNRjIw,Acropolis Area Flat,5.0,"Leoforos Andrea Siggrou 22, Athina","['lodging', 'point_of_interest', 'establishment']",37.9677918,23.7305605,1,ruska angelova,5,"Very central, everything we needed and affordable. Will be comingback for sure",1708942484
ChIJ3WVoJ-K9oRQR8nY1S3KxXXU,Lamda Polis,2.3,"Leoforos Andrea Siggrou 22, Athina","['general_contractor', 'lodging', 'point_of_interest', 'establishment']",37.967744,23.7305268,3,Foteini Papapanagiotou,1,A big scammer made us save in Villas the house and took out the Virgin Mary to finish the work with a thousand begs and put the cheap material on the thermal facade if you don't know about these you step on it also ate our money because he had said he would refund us a amount we gave him when he takes it from my savings and he never gave it back to us. The door we changed and was charged more broke down in the first year and you have to have a warranty and they don't pick up our phones. Be careful not to be trusted at all.,1729509758
ChIJ3WVoJ-K9oRQR8nY1S3KxXXU,Lamda Polis,2.3,"Leoforos Andrea Siggrou 22, Athina","['general_contractor', 'lodging', 'point_of_interest', 'establishment']",37.967744,23.7305268,3,Λαμπρινη Κατσαντωνη,5,"After cooperation in settlement, issuance of electronic building identity and energy performance certificate for drawing up a purchase and sale contract, the services provided were excellent, with prompt response, scientific competence and completeness.",1731077434
ChIJ3WVoJ-K9oRQR8nY1S3KxXXU,Lamda Polis,2.3,"Leoforos Andrea Siggrou 22, Athina","['general_contractor', 'lodging', 'point_of_interest', 'establishment']",37.967744,23.7305268,3,loukatras,1,"Το ίδιο μου έκανε και εμένα όσον αφορά τα χρήματα, ""και καλά μόλις πληρωθώ θα στα επιστρέψω"". Εγώ απ ότι καταλαβαίνω ήμουν από τους τυχερούς που δεν του έδωσα να κάνει την ανακαίνιση και του έδωσα μονο τα χαρτιά όσον αφορά το πρόγραμμα Εξοικονομώ.",1730991358
ChIJp3ks6da9oRQRQjWLHY-VFVs,Acropolis Unique Residence,4.9,"Leoforos Andrea Siggrou 22, Athina","['real_estate_agency', 'lodging', 'point_of_interest', 'establishment']",37.967744,23.7305268,16,Jade,5,Rented out an apartment. It's absolutely amazing. Very central location.,1691444979
ChIJp3ks6da9oRQRQjWLHY-VFVs,Acropolis Unique Residence,4.9,"Leoforos Andrea Siggrou 22, Athina","['real_estate_agency', 'lodging', 'point_of_interest', 'establishment']",37.967744,23.7305268,16,Αγγελικη Θωμοπουλου,5,Excellent stay! Exceeded expectations!,1713768515
ChIJp3ks6da9oRQRQjWLHY-VFVs,Acropolis Unique Residence,4.9,"Leoforos Andrea Siggrou 22, Athina","['real_estate_agency', 'lodging', 'point_of_interest', 'establishment']",37.967744,23.7305268,16,Niovi Zofoli,5,The very best!!,1582267853
ChIJp3ks6da9oRQRQjWLHY-VFVs,Acropolis Unique Residence,4.9,"Leoforos Andrea Siggrou 22, Athina","['real_estate_agency', 'lodging', 'point_of_interest', 'establishment']",37.967744,23.7305268,16,Elisabeth Machado,5,"Spectacular home, everything very new, very comfortable furniture and beds and an unbeatable location for walking through the center of Athens.",1695980849
ChIJp3ks6da9oRQRQjWLHY-VFVs,Acropolis Unique Residence,4.9,"Leoforos Andrea Siggrou 22, Athina","['real_estate_agency', 'lodging', 'point_of_interest', 'establishment']",37.967744,23.7305268,16,Fritz Diem,5,A really great apartment. I would book again at any time. Very close to the center and fully equipped. 5*,1625128677
ChIJoadTExG9oRQRyBjGklMEYwk,Aris Athens Suites,4.1,"Diamantopoulou 8, Athina","['lodging', 'point_of_interest', 'establishment']",37.9663057,23.73225,196,Marius Balea,5,"We arrived in Athens in the evening around 10 o'clock and stayed only one night.  So after a walk until 2 in the morning, the sleep was very good.  In the kitchen I found coffee and in the fridge I found water, a very pleasant surprise.
The only problem I had was finding a parking spot - even though street parking is free, I think after 10pm it's virtually impossible to find a spot.  And an SUV with a roof box doesn't really fit into most of the covered parking lots.  Otherwise, the property has a garage available free of charge, where a normal car, even with a roof box, can enter without problems.",1724707008
ChIJoadTExG9oRQRyBjGklMEYwk,Aris Athens Suites,4.1,"Diamantopoulou 8, Athina","['lodging', 'point_of_interest', 'establishment']",37.9663057,23.73225,196,Kirk Belmont,5,"Visited March of 2024

This was a phenomenal suite that was perfect for my wife and I. Price was very very reasonable for its location...less expensive than any other place around. If you need parking like we did for our rental car then all you have to do is let them know ahead  of time and when you arrive you will be given a garage door opener for a secure parking place to park in behind a door that is only accessible by you.  It was big enough and had a very comfortable bed. It was walking distance to every where we wanted to go in the city center. Acropolis, Agora, Stadium...all was close. I would absolutely recommend this as a great place to stay while site seeing in Athens! Thanks for a wonderful stay!",1717957377
ChIJoadTExG9oRQRyBjGklMEYwk,Aris Athens Suites,4.1,"Diamantopoulou 8, Athina","['lodging', 'point_of_interest', 'establishment']",37.9663057,23.73225,196,Eliana Lili,3,"The location and price were good thats why we choose to stay here.
Staff was polite, they send us all onstruction for check in on time.
The bathroom is disapointing. Very very small bath tub but even smaller space for toilet.
Also the curtains are so thin that every light can go through and wake you up every morning.
To rich the elevetor tou must walk 4-5 steps which is not comfortable with travelbags and children.
In general it is a very old building that needs renovation and not just to paint the draws or kitchen staff.
Also please note that there is an additional charge for towels and bedsheets.",1725718024
ChIJoadTExG9oRQRyBjGklMEYwk,Aris Athens Suites,4.1,"Diamantopoulou 8, Athina","['lodging', 'point_of_interest', 'establishment']",37.9663057,23.73225,196,Ryan Kapansky,3,"The rooms are fine, but the service was a bit unsettling. The maid made us feel uncomfortable each time she was around, also make sure you know that they charge extra for towels prior booking",1728999684
ChIJoadTExG9oRQRyBjGklMEYwk,Aris Athens Suites,4.1,"Diamantopoulou 8, Athina","['lodging', 'point_of_interest', 'establishment']",37.9663057,23.73225,196,Jeff Schmidt,5,It was a nice surprise to arrive in front of the Suites and find a reserved parking space waiting for us. The rooms were nicely apportioned and we were really close to many of the major attractions here in Athens. I wish we would have stayed longer...,1702601921
ChIJoTGcm8S9oRQRX-wOeJ_8tVc,11 Enteka Acropolis Suites,4.7,"Kaleschrou 8, Athina","['lodging', 'point_of_interest', 'establishment']",37.9679581,23.73042479999999,126,Steve Weaver,5,"Do you want to be within walking distance to Athen’s main attractions, feel comfortable, safe and appreciate excellent service?  The 11 Enteka Acropolis Suites checks all the these boxes and I think is an excellent value as well.  Our modern, well appointed room made us feel comfortable after a long flight from California.  When we woke the next morning we found restaurants close by and the Acropolis Museum practically next door.  Anna, the hotel manager gave us excellent advice for restaurants, helped arrange transfers from the airport and the cruise port.  She’s a delightful person who even gave us some lessons on the formation of the island of Santorini.  I would not think twice about returning and think after one stay you will too.  All the best to Anna and her staff, thanks for a wonderful visit to Athens. NOTE: If you use Google Streetview to view the surrounding buildings, don’t be put off.  The area is safe, close to everything and the hotel building is modern with every convenience.",1729272079
ChIJoTGcm8S9oRQRX-wOeJ_8tVc,11 Enteka Acropolis Suites,4.7,"Kaleschrou 8, Athina","['lodging', 'point_of_interest', 'establishment']",37.9679581,23.73042479999999,126,AMB,5,The rooms are clean and check in / out is incredibly easy with the codes.  The location is superb and walking distance to acropolis and the main sites of Athens.  They let me leave my bags after checkout to explore the city.  The communication was efficient when I had a question,1725789420
ChIJoTGcm8S9oRQRX-wOeJ_8tVc,11 Enteka Acropolis Suites,4.7,"Kaleschrou 8, Athina","['lodging', 'point_of_interest', 'establishment']",37.9679581,23.73042479999999,126,Lauren Fotinos,5,"We stayed here for two nights. The hotel was perfect. We had a suite that accommodated 4, with a loft bed upstairs. The rooms were new, clean and comfortable. The hotel was walking distance to everything we wanted to see. It was  a two min walk to all the shops and restaurants. Ana was an absolute pleasure to work with. She arranged our pick up, transport and our tour guide for our stay. She was very helpful and sweet. We definitely recommend this hotel !",1722446100
ChIJoTGcm8S9oRQRX-wOeJ_8tVc,11 Enteka Acropolis Suites,4.7,"Kaleschrou 8, Athina","['lodging', 'point_of_interest', 'establishment']",37.9679581,23.73042479999999,126,Andreas Kinzel,5,"If you want to have a real good place for a stay in central Athens ... take this one!
Nice and comfortable rooms. Acropolis and the Plaka is reached within 5 minutes by foot. A metro station is located just 150 m away.",1729234290
ChIJoTGcm8S9oRQRX-wOeJ_8tVc,11 Enteka Acropolis Suites,4.7,"Kaleschrou 8, Athina","['lodging', 'point_of_interest', 'establishment']",37.9679581,23.73042479999999,126,S T,5,"Stayed for 2 nights at this hotel May 2024. My group had 6 bookings at the same time in 4 different types of rooms. The Deluxe Room was quite small, however the Junior Suite and the Two Bedroom Suites (Grand and Regular) were quite spacious! Air conditioning worked great, comfy beds, great walk-in shower.

It's a very small hotel with a very small elevator. Located literally just steps from the entrance to the Acropolis and Acropolis museum. Many restaurants within walking distance.

We cannot praise Anna, the hotel manager, enough for how helpful she was to our group. From helping locate lost luggages at the airport, to organizing multiple transports to/from hotels and cruise ports, she was such a huge asset to the enjoyment of our trip. Communication was very easy through WhatsApp prior to and during our stay. We hope to visit Athens again and will be thrilled to stay at this wonderful hotel again!",1718046350
ChIJU-q73Ra9oRQR4gjzVtjN7mY,Check Point - Parthenon,3.0,"Tzireon 4, Athina","['lodging', 'point_of_interest', 'establishment']",37.96918199999999,23.73105,1,Lou Bucci,3,"Excellent location. Comfortable, nice decoration and clean. There was a lack of better communication when arriving at the place. We couldn't find it and we hadn't received the entry code.",1716656123
ChIJ8QNM7WW9oRQRJ1VY14-SwyU,Anthology of Athens member of The Leading Hotels of the World,4.7,"Leoforos Andrea Siggrou 4, Athina","['lodging', 'point_of_interest', 'establishment']",37.9693908,23.7313817,11,Anne Brody,2,"Anthology of Athens has potential. The location is good, some rooms are lovely and the support staff  (especially the ladies at reception, the servers and the head housekeeper) are charming and eager to please. But, and this is not a rant but a plea for improvement. No one seems in charge. We encountered a different manager each day. The result is confusion and a bit of chaos. We were assigned an unsuitable room, (never stay in #102). We requested a change. First we were told none would be available at all during our stay ( our friends on same room type reservation who checked in with us received a larger room on a higher floor), then we were told maybe the last night, then finally we were moved on the second night. The room, while delightful leads to the second  set of concerns, design  and function.  The vanity in the smaller room had no towel rack.  You had a choice to place your toiletries  on the vanity or the towels. Not both. The L shaped  knobs on the shower are flush with the glass. You cannot open the door from inside if you have wet hands. The first floor does not offer the view of the temple  that inspired you to book the room in the first place. Do not open the window or the exhaust from the street will overwhelm. The new room, was lovely, but the sliding closet doors cannot slide if something thick (think bathroom) is hanging inside.  The breakfast room is on the top floor; the kitchen in the basement. Pity you if your order is missing an item, the server has to return to the basement for it. Fast though she may be, your eggs will be eaten or cold by the time the missing item arrives.  In sum, this could be a lovely place if management can organize and if the designers actually stay in the rooms they designed and corrects the many silly flaws. For the sake of all employed  at Anthology, I hope they do.",1730408450
ChIJ8QNM7WW9oRQRJ1VY14-SwyU,Anthology of Athens member of The Leading Hotels of the World,4.7,"Leoforos Andrea Siggrou 4, Athina","['lodging', 'point_of_interest', 'establishment']",37.9693908,23.7313817,11,Kathrin Landgraf,5,What a great place to discover Athens. From the rooftop restaurant and the pool you have a straight view to the Acropolis. The guest Team  is extremely friendly  and the rooms are really comfortable and stylish. It well deserves 5 Stars. We will definetely stay here again when we are back in Athens .,1730026854
